Date,Source,Site ID,POC,Daily Max 1-hour NO2 Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude
02/18/2025,AQS,150030010,1,7.1,ppb,7,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
02/19/2025,AQS,150030010,1,11,ppb,10,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
02/20/2025,AQS,150030010,1,11.9,ppb,10,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
02/21/2025,AQS,150030010,1,14.7,ppb,13,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
02/22/2025,AQS,150030010,1,21.7,ppb,20,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
02/23/2025,AQS,150030010,1,7.6,ppb,7,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
02/24/2025,AQS,150030010,1,10.3,ppb,9,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
02/25/2025,AQS,150030010,1,9.1,ppb,8,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
02/26/2025,AQS,150030010,1,6.9,ppb,6,Kapolei,22,92,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
02/27/2025,AQS,150030010,1,8.5,ppb,8,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
02/28/2025,AQS,150030010,1,5.3,ppb,5,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
03/01/2025,AQS,150030010,1,5.8,ppb,5,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
03/02/2025,AQS,150030010,1,6.8,ppb,6,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
03/03/2025,AQS,150030010,1,5.1,ppb,5,Kapolei,23,96,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
03/04/2025,AQS,150030010,1,6.3,ppb,6,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
03/05/2025,AQS,150030010,1,7.3,ppb,7,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
03/06/2025,AQS,150030010,1,8.7,ppb,8,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
03/07/2025,AQS,150030010,1,3.8,ppb,3,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
03/08/2025,AQS,150030010,1,3.5,ppb,3,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
03/09/2025,AQS,150030010,1,2.8,ppb,2,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
03/10/2025,AQS,150030010,1,3.3,ppb,3,Kapolei,23,96,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
03/11/2025,AQS,150030010,1,4,ppb,4,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
03/13/2025,AQS,150030010,1,5.3,ppb,5,Kapolei,23,96,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
03/14/2025,AQS,150030010,1,5,ppb,5,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
03/15/2025,AQS,150030010,1,19,ppb,18,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
03/16/2025,AQS,150030010,1,4.4,ppb,4,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
03/17/2025,AQS,150030010,1,18.5,ppb,17,Kapolei,23,96,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
03/18/2025,AQS,150030010,1,14,ppb,13,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
03/19/2025,AQS,150030010,1,6.3,ppb,6,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
03/20/2025,AQS,150030010,1,6.1,ppb,6,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
03/21/2025,AQS,150030010,1,5.9,ppb,5,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
03/22/2025,AQS,150030010,1,3.6,ppb,3,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
03/23/2025,AQS,150030010,1,4.2,ppb,4,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
03/24/2025,AQS,150030010,1,13.8,ppb,12,Kapolei,23,96,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
03/25/2025,AQS,150030010,1,12.1,ppb,11,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
03/26/2025,AQS,150030010,1,8.7,ppb,8,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
03/27/2025,AQS,150030010,1,11.8,ppb,10,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
03/28/2025,AQS,150030010,1,10.5,ppb,9,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
03/29/2025,AQS,150030010,1,5.8,ppb,5,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
03/30/2025,AQS,150030010,1,6.7,ppb,6,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
03/31/2025,AQS,150030010,1,9.5,ppb,8,Kapolei,23,96,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
04/01/2025,AQS,150030010,1,3,ppb,3,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
04/02/2025,AQS,150030010,1,12.9,ppb,11,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
04/03/2025,AQS,150030010,1,10.4,ppb,9,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
04/04/2025,AQS,150030010,1,4.9,ppb,4,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
04/05/2025,AQS,150030010,1,6.1,ppb,6,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
04/06/2025,AQS,150030010,1,2.4,ppb,2,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
04/07/2025,AQS,150030010,1,2.8,ppb,2,Kapolei,23,96,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
04/08/2025,AQS,150030010,1,4.9,ppb,4,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
04/09/2025,AQS,150030010,1,3.8,ppb,3,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
04/10/2025,AQS,150030010,1,4.8,ppb,4,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
04/11/2025,AQS,150030010,1,4.5,ppb,4,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
04/12/2025,AQS,150030010,1,5.2,ppb,5,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
04/13/2025,AQS,150030010,1,6.3,ppb,6,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
04/14/2025,AQS,150030010,1,4.1,ppb,4,Kapolei,23,96,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
04/15/2025,AQS,150030010,1,4.7,ppb,4,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
04/16/2025,AQS,150030010,1,10.2,ppb,9,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
04/17/2025,AQS,150030010,1,6.9,ppb,6,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
04/18/2025,AQS,150030010,1,16.9,ppb,15,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
04/19/2025,AQS,150030010,1,3.2,ppb,3,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
04/20/2025,AQS,150030010,1,3,ppb,3,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
04/21/2025,AQS,150030010,1,9.3,ppb,8,Kapolei,23,96,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
04/22/2025,AQS,150030010,1,8.2,ppb,8,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
04/23/2025,AQS,150030010,1,5.7,ppb,5,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
04/24/2025,AQS,150030010,1,2.7,ppb,2,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
04/25/2025,AQS,150030010,1,11,ppb,10,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
04/26/2025,AQS,150030010,1,7.6,ppb,7,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
04/27/2025,AQS,150030010,1,6,ppb,6,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
04/28/2025,AQS,150030010,1,9.3,ppb,8,Kapolei,23,96,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
04/29/2025,AQS,150030010,1,8.9,ppb,8,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
04/30/2025,AQS,150030010,1,12.7,ppb,11,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
05/01/2025,AQS,150030010,1,4.4,ppb,4,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
05/02/2025,AQS,150030010,1,5,ppb,5,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
05/03/2025,AQS,150030010,1,3.3,ppb,3,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
05/04/2025,AQS,150030010,1,2.8,ppb,2,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
05/05/2025,AQS,150030010,1,3.4,ppb,3,Kapolei,23,96,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
05/06/2025,AQS,150030010,1,3,ppb,3,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
05/07/2025,AQS,150030010,1,3.4,ppb,3,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
05/08/2025,AQS,150030010,1,3,ppb,3,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
05/09/2025,AQS,150030010,1,3.1,ppb,3,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
05/10/2025,AQS,150030010,1,5,ppb,5,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
05/11/2025,AQS,150030010,1,2.5,ppb,2,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
05/12/2025,AQS,150030010,1,2.8,ppb,2,Kapolei,23,96,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
05/13/2025,AQS,150030010,1,4.1,ppb,4,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
05/14/2025,AQS,150030010,1,2.6,ppb,2,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
05/15/2025,AQS,150030010,1,4.6,ppb,4,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
05/16/2025,AQS,150030010,1,5.7,ppb,5,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
05/20/2025,AQS,150030010,1,3.8,ppb,3,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
05/22/2025,AQS,150030010,1,3.8,ppb,3,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
05/23/2025,AQS,150030010,1,2.6,ppb,2,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
05/24/2025,AQS,150030010,1,1.1,ppb,1,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
05/25/2025,AQS,150030010,1,2,ppb,2,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
05/26/2025,AQS,150030010,1,3.7,ppb,3,Kapolei,23,96,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
05/27/2025,AQS,150030010,1,7.1,ppb,7,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
05/28/2025,AQS,150030010,1,5.1,ppb,5,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
05/29/2025,AQS,150030010,1,7.3,ppb,7,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
05/30/2025,AQS,150030010,1,3.4,ppb,3,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
05/31/2025,AQS,150030010,1,2.5,ppb,2,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
06/01/2025,AQS,150030010,1,8.6,ppb,8,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
06/02/2025,AQS,150030010,1,6.4,ppb,6,Kapolei,23,96,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
06/03/2025,AQS,150030010,1,3.5,ppb,3,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
06/06/2025,AQS,150030010,1,3,ppb,3,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
06/07/2025,AQS,150030010,1,5.3,ppb,5,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
06/08/2025,AQS,150030010,1,3.3,ppb,3,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
06/09/2025,AQS,150030010,1,9.9,ppb,8,Kapolei,22,92,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
06/10/2025,AQS,150030010,1,6.1,ppb,6,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
06/11/2025,AQS,150030010,1,3,ppb,3,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
06/12/2025,AQS,150030010,1,5.9,ppb,5,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
06/13/2025,AQS,150030010,1,4.2,ppb,4,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
06/14/2025,AQS,150030010,1,2.7,ppb,2,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
06/15/2025,AQS,150030010,1,4.1,ppb,4,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
06/16/2025,AQS,150030010,1,4.3,ppb,4,Kapolei,23,96,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
06/17/2025,AQS,150030010,1,3.5,ppb,3,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
06/18/2025,AQS,150030010,1,4.7,ppb,4,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
06/19/2025,AQS,150030010,1,3.5,ppb,3,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
06/20/2025,AQS,150030010,1,7.7,ppb,7,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
06/21/2025,AQS,150030010,1,2.9,ppb,2,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
06/22/2025,AQS,150030010,1,3.2,ppb,3,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
06/23/2025,AQS,150030010,1,4,ppb,4,Kapolei,23,96,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
06/24/2025,AQS,150030010,1,4,ppb,4,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
06/26/2025,AQS,150030010,1,4.3,ppb,4,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
06/27/2025,AQS,150030010,1,7.5,ppb,7,Kapolei,22,92,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
06/28/2025,AQS,150030010,1,3.4,ppb,3,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
06/29/2025,AQS,150030010,1,3.4,ppb,3,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
06/30/2025,AQS,150030010,1,10.3,ppb,9,Kapolei,23,96,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
07/01/2025,AQS,150030010,1,5.8,ppb,5,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
07/02/2025,AQS,150030010,1,3.3,ppb,3,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
07/03/2025,AQS,150030010,1,7.9,ppb,7,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
07/04/2025,AQS,150030010,1,3.7,ppb,3,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
07/05/2025,AQS,150030010,1,6.4,ppb,6,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
07/06/2025,AQS,150030010,1,9.6,ppb,8,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
07/07/2025,AQS,150030010,1,6.5,ppb,6,Kapolei,23,96,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
07/08/2025,AQS,150030010,1,4.2,ppb,4,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
07/09/2025,AQS,150030010,1,5.2,ppb,5,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
07/10/2025,AQS,150030010,1,5.2,ppb,5,Kapolei,23,96,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
07/11/2025,AQS,150030010,1,3.8,ppb,3,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
